Product URL,Product Name,Brand / Sub-brand,Sale Price,MRP / Original Price,discount_amount,discount_pct
https://www.adidas.co.in/response-runner-shoes/JQ2541.html,Response Runner Shoes,Performance,3919.5,5599,1679.5,30
https://www.adidas.co.in/predator-league-fold-over-tongue-firm-ground-football-boots/JS0424.html,Predator League Fold-Over Tongue Firm Ground Football Boots,Performance,7699.5,10999,3299.5,30
https://www.adidas.co.in/ligra-8-indoor-shoes/IH0526.html,Ligra 8 Indoor Shoes,Men Performance,6999,6999,0,0
https://www.adidas.co.in/lite-racer-adapt-7.0-shoes/IE6329.html,Lite Racer Adapt 7.0 Shoes,Men Sportswear,3499.5,6999,3499.5,50
https://www.adidas.co.in/everydayz-sneakers/JK8135.html,Everydayz Sneakers,Men Sportswear,1999.5,3999,1999.5,50
https://www.adidas.co.in/howzat-spike-20-shoes/JH8735.html,Howzat Spike 20 Shoes,Men Performance,8599,8599,0,0
https://www.adidas.co.in/adifom-iiinfinity-slides/JQ2637.html,Adifom Iiinfinity Slides,Originals,2759.5,4599,1839.5,40
https://www.adidas.co.in/treadmove-running-shoes/JQ6400.html,Treadmove Running Shoes,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/predator-club-firm-ground-multi-ground-football-boots/JS0349.html,Predator Club Firm Ground/Multi Ground Football Boots,Performance,4199.5,5999,1799.5,30
https://www.adidas.co.in/response-runner-2-shoes/KJ1738.html,RESPONSE RUNNER 2 Shoes,Performance,5999,5999,0,0
https://www.adidas.co.in/ultradream-dna-shoes/JP7691.html,Ultradream DNA Shoes,Men Sportswear,6999.5,9999,2999.5,30
https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/JQ0526.html,Grand Court TD Lifestyle Court Casual Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/duramo-sl-shoes/IF9481.html,Duramo SL Shoes,Men Performance,4199.5,6999,2799.5,40
https://www.adidas.co.in/samba-og-shoes/ID1479.html,Samba OG Shoes,Men Originals,10999,10999,0,0
https://www.adidas.co.in/jogit-shoes/JR0867.html,Jogit Shoes,Men Performance,4559.5,7599,3039.5,40
https://www.adidas.co.in/forum-low-cl-shoes/IH7828.html,Forum Low CL Shoes,Men Originals,5499.5,10999,5499.5,50
https://www.adidas.co.in/runcrypt-shoes/GC0973.html,RunCrypt Shoes,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/hengat-sandals/GB2951.html,HENGAT SANDALS,Men TERREX,799.5,1599,799.5,50
https://www.adidas.co.in/ozweego-shoes/EE6999.html,OZWEEGO Shoes,Men Originals,6499.5,12999,6499.5,50
https://www.adidas.co.in/response-runner-2-shoes/KJ1744.html,RESPONSE RUNNER 2 Shoes,Performance,5999,5999,0,0
https://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-lightblaze-shoes/JQ7131.html,Mercedes - AMG Petronas Formula One Team Lightblaze Shoes,Performance,5499.5,10999,5499.5,50
https://www.adidas.co.in/x_plr-pulse-shoes/IE8473.html,X_PLR Pulse Shoes,Sportswear,2999.5,5999,2999.5,50
https://www.adidas.co.in/rapidmove-2-training-shoes/JS3175.html,Rapidmove 2 Training Shoes,Men Performance,4999.5,9999,4999.5,50
https://www.adidas.co.in/adilette-comfort-slides/H03616.html,Adilette Comfort Slides,Sportswear,2299.5,4599,2299.5,50
https://www.adidas.co.in/drop-step-low-2.0-shoes/KJ1109.html,Drop Step Low 2.0 Shoes,Originals,6019.5,8599,2579.5,30
https://www.adidas.co.in/ultraboost-1.0-shoes/JR9513.html,Ultraboost 1.0 Shoes,Sportswear,8999.5,17999,8999.5,50
https://www.adidas.co.in/response-super-shoes/JI4308.html,Response Super Shoes,Men Performance,4499.5,8999,4499.5,50
https://www.adidas.co.in/flexpace-shoes/IQ8957.html,FLEXPACE SHOES,Men Sportswear,1999.5,3999,1999.5,50
https://www.adidas.co.in/gaitor-sandals/GB3006.html,GAITOR SANDALS,Men TERREX,1399.5,2799,1399.5,50
https://www.adidas.co.in/halorun-running-shoes/JJ5824.html,Halorun Running Shoes,Men Performance,1999.5,3999,1999.5,50
https://www.adidas.co.in/campus-00s-shoes/JQ8346.html,Campus 00s Shoes,Men Originals,5499.5,10999,5499.5,50
https://www.adidas.co.in/stabile-slippers/EX2377.html,STABILE SLIPPERS,Men Sportswear,999.5,1999,999.5,50
https://www.adidas.co.in/tor-dart-shoes/JK3820.html,Tor-Dart Shoes,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/cloudfoam-comfy-shoes/IH3609.html,Cloudfoam Comfy Shoes,Men Sportswear,2999.5,5999,2999.5,50
https://www.adidas.co.in/cloudfoam-go-lounger-shoes/ID4020.html,Cloudfoam Go Lounger Shoes,Men Sportswear,2999.5,5999,2999.5,50
https://www.adidas.co.in/tramp-pro-shoes/JK3857.html,Tramp Pro Shoes,Men TERREX,2499.5,4999,2499.5,50
https://www.adidas.co.in/halorun-m-shoes/JK7127.html,HaloRun M Shoes,Men Performance,1799.5,3599,1799.5,50
https://www.adidas.co.in/fawd-pace-shoes/IU6281.html,FAWD PACE SHOES,Men Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/copa-pure-iv-club-turf-football-boots/JR6182.html,Copa Pure IV Club Turf Football Boots,Performance,5999,5999,0,0
https://www.adidas.co.in/glideease-shoes/GC0639.html,GLIDEEASE SHOES,Men Sportswear,1799.5,3599,1799.5,50
https://www.adidas.co.in/grand-court-2.0-shoes/JS1734.html,GRAND COURT 2.0 SHOES,Men Sportswear,3999.5,7999,3999.5,50
https://www.adidas.co.in/copa-pure-iv-league-turf-football-shoes/JQ0477.html,COPA PURE IV LEAGUE Turf Football Shoes,Performance,6299.5,8999,2699.5,30
https://www.adidas.co.in/blaze-zap-shoes/JK7445.html,Blaze Zap Shoes,Men Performance,2299.5,4599,2299.5,50
https://www.adidas.co.in/basic-run-wave-shoes/JK0841.html,Basic Run-Wave Shoes,Men Performance,1899.5,3799,1899.5,50
https://www.adidas.co.in/adilaska-running-shoes/JJ5644.html,Adilaska Running Shoes,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/predator-league-laceless-firm-ground-football-boots/JS2997.html,PREDATOR LEAGUE Laceless Firm Ground Football Boots,Performance,6299.5,8999,2699.5,30
https://www.adidas.co.in/frontier-shoes/JK3176.html,Frontier Shoes,Men TERREX,2999.5,5999,2999.5,50
https://www.adidas.co.in/predator-club-fold-over-tongue-firm-ground-multi-ground-football-boots/JR3330.html,PREDATOR CLUB Fold-Over Tongue Firm Ground/Multi Ground Football Boots,Performance,6599,6599,0,0
https://www.adidas.co.in/cyberstin-shoes/JJ6228.html,Cyberstin Shoes,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/cruzio-2.0-sandals/KJ4182.html,Cruzio 2.0 Sandals,Men TERREX,2799.5,3999,1199.5,29.99
https://www.adidas.co.in/flair-mode-shoes/JK1035.html,Flair Mode Shoes,Men Performance,2299.5,4599,2299.5,50
https://www.adidas.co.in/hustler-sneaker/JK2353.html,Hustler Sneaker,Men Sportswear,4199.5,6999,2799.5,40
https://www.adidas.co.in/lightrun-star-shoes/JK1226.html,Lightrun Star Shoes,Men Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/response-pace-running-shoes/KJ1773.html,RESPONSE PACE RUNNING SHOES,Men Performance,6299,6299,0,0
https://www.adidas.co.in/predator-pro-fold-over-tongue-firm-ground-football-boots/JS0952.html,PREDATOR PRO Fold-Over Tongue Firm Ground Football Boots,Performance,11199.5,15999,4799.5,30
https://www.adidas.co.in/zapcore-shoes/JK1164.html,Zapcore Shoes,Men Performance,2879.5,4799,1919.5,40
https://www.adidas.co.in/base-a-shoes/JK0958.html,Base A Shoes,Men Performance,2399.5,3999,1599.5,40
https://www.adidas.co.in/sneakout-tennis-shoes/JJ5315.html,Sneakout Tennis Shoes,Men Performance,2299.5,4599,2299.5,50
https://www.adidas.co.in/stidx-shoes/IQ8820.html,Stidx Shoes,Men Performance,2149.5,4299,2149.5,50
https://www.adidas.co.in/sterlinn-shoes/GC0976.html,STERLINN SHOES,Men Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/duramo-rc2-running-shoes/KI9534.html,DURAMO RC2 Running Shoes,Men Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/energy-flux-shoes/JL1208.html,Energy Flux Shoes,Men Performance,3359.5,4799,1439.5,30
https://www.adidas.co.in/50s-soule-shoes/JK8266.html,50s Soule Shoes,Men Sportswear,3359.5,4799,1439.5,30
https://www.adidas.co.in/hoist-up-stroll-shoes/JK3173.html,HOIST-UP Stroll Shoes,Men TERREX,2759.5,4599,1839.5,40
https://www.adidas.co.in/energy-flux-shoes/JK1030.html,Energy Flux Shoes,Men Performance,2879.5,4799,1919.5,40
https://www.adidas.co.in/beastmode-shoes/IQ8864.html,BEASTMODE SHOES,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/adilette-comfort-2.0-slides/HQ2473.html,ADILETTE COMFORT 2.0 SLIDES,Sportswear,3499.5,4999,1499.5,30
https://www.adidas.co.in/response-2-running-shoes/KJ1753.html,RESPONSE 2 RUNNING SHOES,Men Performance,5319.5,7599,2279.5,30
https://www.adidas.co.in/adilette-noshower-slides/KI0530.html,ADILETTE NOSHOWER SLIDES,Sportswear,2519.5,3599,1079.5,29.99
https://www.adidas.co.in/rapide-run-shoes/JL2606.html,Rapide Run Shoes,Men Performance,3179.5,5299,2119.5,40
https://www.adidas.co.in/grand-court-base-00s-ikd-shoes/JL2226.html,Grand Court Base 00s IKD Shoes,Men Sportswear,3499.5,6999,3499.5,50
https://www.adidas.co.in/torpace-shoes/JK7615.html,Torpace Shoes,Men Performance,3599.5,5999,2399.5,40
https://www.adidas.co.in/aerozoomxcel-shoes/JK7580.html,AeroZoomXcel Shoes,Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/questit-low-cut-shoes/JK3850.html,QUESTIT LOW CUT SHOES,Men TERREX,2999.5,5999,2999.5,50
https://www.adidas.co.in/geny-pro-sneaker/JK2361.html,GenY Pro Sneaker,Men Sportswear,2499.5,4999,2499.5,50
https://www.adidas.co.in/symphony-shoes/JK2123.html,Symphony Shoes,Men Sportswear,3499.5,4999,1499.5,30
https://www.adidas.co.in/dash-run-shoes/JK1014.html,Dash-Run Shoes,Men Performance,2999.5,4999,1999.5,40
https://www.adidas.co.in/lightrun-clip-shoes/JK0926.html,Lightrun Clip Shoes,Men Performance,3359.5,5599,2239.5,40
https://www.adidas.co.in/vac-run-shoes/IU6696.html,VAC-RUN SHOES,Men Performance,2989.5,4599,1609.5,35
https://www.adidas.co.in/zapid-shoes/IQ9203.html,ZAPID SHOES,Men Performance,2999.5,4999,1999.5,40
https://www.adidas.co.in/ampligy-shoes/GA0909.html,AMPLIGY SHOES,Men Performance,1920,4799,2879,59.99
https://www.adidas.co.in/eclyptix-2000-ikd-shoes/JL2249.html,Eclyptix 2000 IKD Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/marvello-flip-flops/JK8091.html,Marvello Flip Flops,Men Sportswear,1599,1599,0,0
https://www.adidas.co.in/aerozoomxcel-shoes/JK7582.html,AeroZoomXcel Shoes,Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/lightrun-zoomer-shoes/JK7512.html,Lightrun Zoomer Shoes,Men Performance,3179.5,5299,2119.5,40
https://www.adidas.co.in/lightrun-edge-force-2.0-shoes/JK7510.html,Lightrun Edge Force 2.0 Shoes,Men Performance,3499.5,4999,1499.5,30
https://www.adidas.co.in/flair-rapid-pace-shoes/JK7501.html,Flair Rapid Pace Shoes,Men Performance,3709.5,5299,1589.5,30
https://www.adidas.co.in/mountben-stride-hiking-shoes/JK3171.html,MOUNTBEN STRIDE HIKING SHOES,Men TERREX,3599.5,5999,2399.5,40
https://www.adidas.co.in/vpred-move-shoes/JK1154.html,Vpred Move Shoes,Men Performance,2999.5,4999,1999.5,40
https://www.adidas.co.in/dashbomb-shoes/JK1003.html,Dashbomb Shoes,Men Performance,2999.5,4999,1999.5,40
https://www.adidas.co.in/sneakout-tennis-shoes/JJ5313.html,Sneakout Tennis Shoes,Men Performance,2299.5,4599,2299.5,50
https://www.adidas.co.in/crag-step-shoes/IV5016.html,Crag Step Shoes,Men TERREX,3299.5,6599,3299.5,50
https://www.adidas.co.in/mars-1.1-shoes/GA7556.html,MARS 1.1 SHOES,Men Performance,2299.5,4599,2299.5,50
https://www.adidas.co.in/adivat-shoes/EX2046.html,ADIVAT SHOES,Men Performance,1799.5,3599,1799.5,50
https://www.adidas.co.in/stabile-2.0-flip-flops/JK8075.html,Stabile 2.0 Flip Flops,Men Sportswear,649.5,1299,649.5,50
https://www.adidas.co.in/adilette-aqua-slides/EF1730.html,Adilette Aqua Slides,Performance,1999,1999,0,0
https://www.adidas.co.in/sl-72-rs-shoes/JH5095.html,SL 72 RS Shoes,Men Originals,5999.5,9999,3999.5,40
https://www.adidas.co.in/ultrarun-5-running-shoes/JR3017.html,Ultrarun 5 Running Shoes,Men Performance,4799.5,7999,3199.5,40
https://www.adidas.co.in/adilette-comfort-slides/JR9229.html,Adilette Comfort Slides,Sportswear,2759.5,4599,1839.5,40
https://www.adidas.co.in/flowboost-shoes/JR5506.html,Flowboost Shoes,Men Sportswear,5499.5,10999,5499.5,50
https://www.adidas.co.in/own-the-game-3-shoes/IF4566.html,Own the Game 3 Shoes,Men Performance,4619.5,6599,1979.5,30
https://www.adidas.co.in/superstar-ii-shoes/KI0979.html,SUPERSTAR II shoes,Originals,6499.5,12999,6499.5,50
https://www.adidas.co.in/ozmillen-shoes/JP7821.html,Ozmillen Shoes,Men Originals,6599.5,10999,4399.5,40
https://www.adidas.co.in/lite-racer-4.0-shoes/IE6135.html,Lite Racer 4.0 Shoes,Men Sportswear,2499.5,4999,2499.5,50
https://www.adidas.co.in/galaxy-6-shoes/GW4139.html,Galaxy 6 Shoes,Men Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/forum-mid-shoes/IG3755.html,Forum Mid Shoes,Men Originals,7199.5,11999,4799.5,40
https://www.adidas.co.in/predator-pro-fold-over-tongue-firm-ground-football-boots/JR3324.html,PREDATOR PRO Fold-Over Tongue Firm Ground Football Boots,Performance,11199.5,15999,4799.5,30
https://www.adidas.co.in/adilette-comfort-2.0-italy-slides/JS4967.html,Adilette Comfort 2.0 Italy Slides,Sportswear,2649.5,5299,2649.5,50
https://www.adidas.co.in/ultraboost-1.0-shoes/HQ4200.html,ULTRABOOST 1.0 SHOES,Men Sportswear,8999.5,17999,8999.5,50
https://www.adidas.co.in/questar-3-running-shoes/ID6320.html,Questar 3 Running Shoes,Men Performance,5599.5,7999,2399.5,30
https://www.adidas.co.in/adilette-shower-slides/JS3566.html,Adilette Shower Slides,Sportswear,2309.5,3299,989.5,29.99
https://www.adidas.co.in/cloudfoam-move-lounger-shoes/ID6511.html,Cloudfoam Move Lounger Shoes,Men Sportswear,2799.5,5599,2799.5,50
https://www.adidas.co.in/supernova-ease-shoes/IH2580.html,Supernova Ease Shoes,Men Performance,5999.5,9999,3999.5,40
https://www.adidas.co.in/ultraboost-5-shoes/ID8817.html,Ultraboost 5 Shoes,Men Performance,12599.5,17999,5399.5,30
https://www.adidas.co.in/forum-mid-shoes/IG3756.html,Forum Mid Shoes,Men Originals,8399.5,11999,3599.5,30
https://www.adidas.co.in/jogit-shoes/JR0863.html,Jogit Shoes,Men Performance,4559.5,7599,3039.5,40
https://www.adidas.co.in/supernova-stride-running-shoes/IG8314.html,Supernova Stride Running Shoes,Men Performance,6499.5,12999,6499.5,50
https://www.adidas.co.in/temper-run-2.0-shoes/JH5491.html,Temper Run 2.0 Shoes,Men Originals,4999.5,9999,4999.5,50
https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/JH9365.html,Grand Court TD Lifestyle Court Casual Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/predator-league-fold-over-tongue-firm-ground-football-boots/JS0423.html,Predator League Fold-Over Tongue Firm Ground Football Boots,Performance,6999.5,9999,2999.5,30
https://www.adidas.co.in/adilette-22-slides/JH7794.html,Adilette 22 Slides,Men Originals,2999.5,5999,2999.5,50
https://www.adidas.co.in/lightblaze-shoes/JS0913.html,Lightblaze Shoes,Men Sportswear,5999.5,9999,3999.5,40
https://www.adidas.co.in/samba-og-shoes/JR0884.html,Samba OG Shoes,Men Originals,10999,10999,0,0
https://www.adidas.co.in/poprun-2-shoes/KK1516.html,PopRun 2 Shoes,Men Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/runblaze-m/JQ0631.html,RUNBLAZE M,Men Performance,2799.5,5599,2799.5,50
https://www.adidas.co.in/supernova-rise-2-running-shoes/JS0493.html,Supernova Rise 2 Running Shoes,Men Performance,8999.5,14999,5999.5,40
https://www.adidas.co.in/aeroblitzstep-shoes/JK7588.html,AeroBlitzStep Shoes,Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/courtjam-control-3-tennis-shoes/IF7888.html,CourtJam Control 3 Tennis Shoes,Men Performance,5599.5,7999,2399.5,30
https://www.adidas.co.in/lite-racer-3.0-shoes/GY3094.html,Lite Racer 3.0 Shoes,Men Sportswear,2799.5,5599,2799.5,50
https://www.adidas.co.in/duramo-sl-shoes/IF9478.html,Duramo SL Shoes,Men Performance,3499.5,6999,3499.5,50
https://www.adidas.co.in/samba-og-shoes/JI2044.html,Samba OG Shoes,Men Originals,10999,10999,0,0
https://www.adidas.co.in/response-super-shoes/JQ2523.html,Response Super Shoes,Men Performance,5399.5,8999,3599.5,40
https://www.adidas.co.in/aeroblitzstep-shoes/JK7590.html,AeroBlitzStep Shoes,Performance,2649.5,5299,2649.5,50
https://www.adidas.co.in/adifom-iinfinity-mules/KJ9517.html,ADIFOM Iinfinity Mules,Originals,4619.5,6599,1979.5,30
https://www.adidas.co.in/lite-racer-4.0-shoes/IE6132.html,Lite Racer 4.0 Shoes,Men Sportswear,3359.5,5599,2239.5,40
https://www.adidas.co.in/sl-72-rs-shoes/JR8770.html,SL 72 RS Shoes,Men Originals,5999.5,9999,3999.5,40
https://www.adidas.co.in/campus-00s-shoes/JI3170.html,Campus 00s Shoes,Men Originals,5499.5,10999,5499.5,50
https://www.adidas.co.in/galaxy-6-shoes/IE8137.html,Galaxy 6 Shoes,Men Performance,3599.5,5999,2399.5,40
https://www.adidas.co.in/jogit-shoes/JQ7134.html,Jogit Shoes,Men Performance,3799.5,7599,3799.5,50
https://www.adidas.co.in/pivot-court-shoes/JK0758.html,Pivot Court Shoes,Performance,2149.5,4299,2149.5,50
https://www.adidas.co.in/lightblaze-shoes/JH6941.html,Lightblaze Shoes,Men Sportswear,6999.5,9999,2999.5,30
https://www.adidas.co.in/pureboost-23-shoes/IF2373.html,Pureboost 23 Shoes,Men Performance,6499.5,12999,6499.5,50
https://www.adidas.co.in/tokyo-shoes/JI0179.html,Tokyo Shoes,Originals,9999,9999,0,0
https://www.adidas.co.in/aquo-slip-on-slides/JK8070.html,Aquo Slip On Slides,Sportswear,799.5,1599,799.5,50
https://www.adidas.co.in/kinkox-2.0-sandals/JK8105.html,Kinkox 2.0 Sandals,Sportswear,1749.5,2499,749.5,29.99
https://www.adidas.co.in/aero-sprint-spark-shoes/JK7556.html,Aero Sprint Spark Shoes,Performance,2399.5,4799,2399.5,50
https://www.adidas.co.in/yard-cricket-shoes/JK7457.html,Yard Cricket Shoes,Performance,4299,4299,0,0
https://www.adidas.co.in/aquo-slip-on-slides/JK8068.html,Aquo Slip On Slides,Sportswear,1599,1599,0,0
https://www.adidas.co.in/jumprz-slides/JK2432.html,JumprZ Slides,Sportswear,799.5,1599,799.5,50
https://www.adidas.co.in/response-shoes/IH6008.html,Response Shoes,Men Performance,5319.5,7599,2279.5,30
https://www.adidas.co.in/ultraboost-1.0-shoes/IE8976.html,ULTRABOOST 1.0 SHOES,Men Sportswear,8999.5,17999,8999.5,50
https://www.adidas.co.in/ultrarun-5-running-shoes/JI3390.html,Ultrarun 5 Running Shoes,Men Performance,4799.5,7999,3199.5,40
https://www.adidas.co.in/terrex-anylander-hiking-shoes/ID0895.html,Terrex Anylander Hiking Shoes,Men TERREX,5319.5,7599,2279.5,30
https://www.adidas.co.in/response-super-shoes/JQ2525.html,Response Super Shoes,Men Performance,4499.5,8999,4499.5,50
https://www.adidas.co.in/supernova-stride-running-shoes/IH2909.html,Supernova Stride Running Shoes,Men Performance,6499.5,12999,6499.5,50
https://www.adidas.co.in/adidas-switch-fwd-2-running-shoes/IF6758.html,adidas Switch Fwd 2 Running Shoes,Men Performance,6999.5,13999,6999.5,50
https://www.adidas.co.in/adifom-iinfinity-mules/KJ9516.html,ADIFOM Iinfinity Mules,Originals,4619.5,6599,1979.5,30
https://www.adidas.co.in/switch-move-running-shoes/IG1761.html,Switch Move Running Shoes,Performance,2999.5,5999,2999.5,50
https://www.adidas.co.in/tokyo-shoes/JQ0596.html,Tokyo Shoes,Originals,6999.5,9999,2999.5,30
https://www.adidas.co.in/cloudfoam-move-shoes/JI4825.html,Cloudfoam Move Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/cloudfoam-move-shoes/ID6528.html,Cloudfoam Move Shoes,Men Sportswear,2640,6599,3959,59.99
https://www.adidas.co.in/grand-court-alpha-shoes/JQ3011.html,Grand Court Alpha Shoes,Men Sportswear,4299.5,8599,4299.5,50
https://www.adidas.co.in/cloudfoam-step-shoes/JS0296.html,Cloudfoam Step Shoes,Men Sportswear,4499.5,8999,4499.5,50
https://www.adidas.co.in/barreda-decode-shoes/JR3516.html,Barreda Decode Shoes,Men Sportswear,4299.5,8599,4299.5,50
https://www.adidas.co.in/predator-pro-fold-over-tongue-turf-football-shoes/JR7865.html,PREDATOR PRO Fold-Over Tongue Turf Football Shoes,Performance,9799.5,13999,4199.5,30
https://www.adidas.co.in/grand-court-2.0-shoes/JR0546.html,GRAND COURT 2.0 SHOES,Men Sportswear,3999.5,7999,3999.5,50
https://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-barreda-decode-shoes/JR1063.html,MERCEDES - AMG PETRONAS FORMULA ONE TEAM BARREDA DECODE SHOES,Performance,4499.5,8999,4499.5,50
https://www.adidas.co.in/mercedes---amg-petronas-formula-one-team-lightblaze-shoes/JQ7132.html,Mercedes - AMG Petronas Formula One Team Lightblaze Shoes,Performance,5499.5,10999,5499.5,50
https://www.adidas.co.in/cloudfoam-go-sock-shoes/ID4034.html,Cloudfoam Go Sock Shoes,Men Sportswear,3499.5,6999,3499.5,50
https://www.adidas.co.in/lite-racer-adapt-7.0-shoes/JI4968.html,Lite Racer Adapt 7.0 Shoes,Men Sportswear,3499.5,6999,3499.5,50
https://www.adidas.co.in/ultrarun-5-running-shoes/JQ6946.html,Ultrarun 5 Running Shoes,Men Performance,6019.5,8599,2579.5,30
https://www.adidas.co.in/ultimashow-2.0-shoes/JI2420.html,Ultimashow 2.0 Shoes,Men Sportswear,3599.5,5999,2399.5,40
https://www.adidas.co.in/x_plr-path-shoes/ID0469.html,X_PLR Path Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/lightrun-flare-2-shoes/KI8933.html,Lightrun Flare 2 Shoes,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/grand-court-2.0-shoes/ID4468.html,GRAND COURT 2.0 SHOES,Men Sportswear,3999.5,7999,3999.5,50
https://www.adidas.co.in/grand-court-2.0-shoes/ID4465.html,GRAND COURT 2.0 SHOES,Men Sportswear,3999.5,7999,3999.5,50
https://www.adidas.co.in/adilette-22-slides/JH7795.html,Adilette 22 Slides,Men Originals,2999.5,5999,2999.5,50
https://www.adidas.co.in/samba-og-shoes/JH8797.html,Samba OG Shoes,Men Originals,7699.5,10999,3299.5,30
https://www.adidas.co.in/copa-pure-3-league-firm-multi-ground-boots/JH6298.html,Copa Pure 3 League Firm/Multi-Ground Boots,Performance,5159.5,8599,3439.5,40
https://www.adidas.co.in/sl-72-rs-mercedes-shoes/JQ1781.html,SL 72 RS MERCEDES SHOES,Men Performance,5499.5,10999,5499.5,50
https://www.adidas.co.in/city-rnr-shoes/JH9647.html,City RNR Shoes,Originals,4999.5,9999,4999.5,50
https://www.adidas.co.in/drop-step-low-2.0-ikd-shoes/KK6400.html,Drop Step Low 2.0 IKD Shoes,Originals,4799.5,7999,3199.5,40
https://www.adidas.co.in/break-start-mid-ikd-shoes/JL2265.html,Break Start Mid IKD Shoes,Men Sportswear,3299.5,6599,3299.5,50
https://www.adidas.co.in/break-start-shoes/IH7963.html,Break Start Shoes,Sportswear,3599.5,5999,2399.5,40
https://www.adidas.co.in/italia-70s-shoes/IH9100.html,ITALIA 70s SHOES,Men Originals,6299.5,8999,2699.5,30
https://www.adidas.co.in/glintrun-shoes/GC0935.html,GLINTRUN SHOES,Men Performance,2499.5,4999,2499.5,50
https://www.adidas.co.in/samoa-shoes/JQ0045.html,Samoa Shoes,Men Originals,4499.5,8999,4499.5,50
https://www.adidas.co.in/adidas-switch-fwd-2-running-shoes/IE5885.html,adidas Switch Fwd 2 Running Shoes,Men Performance,6999.5,13999,6999.5,50
https://www.adidas.co.in/terrex-eastrail-2-hiking-shoes/JP8243.html,Terrex Eastrail 2 Hiking Shoes,Men TERREX,4499.5,8999,4499.5,50
https://www.adidas.co.in/adidas-switch-fwd-2-running-shoes/IF6757.html,adidas Switch Fwd 2 Running Shoes,Men Performance,6999.5,13999,6999.5,50
https://www.adidas.co.in/ultraboost-5-shoes/JQ6653.html,Ultraboost 5 Shoes,Men Performance,17999,17999,0,0
https://www.adidas.co.in/grand-court-2.0-shoes/GW9199.html,GRAND COURT 2.0 SHOES,Men Sportswear,3999.5,7999,3999.5,50
https://www.adidas.co.in/response-runner-shoes/IH6100.html,Response Runner Shoes,Performance,3919.5,5599,1679.5,30
https://www.adidas.co.in/samba-og-shoes/JI3185.html,Samba OG Shoes,Men Originals,12999,12999,0,0
https://www.adidas.co.in/adidas-switch-fwd-2-running-shoes/IF6756.html,adidas Switch Fwd 2 Running Shoes,Men Performance,6999.5,13999,6999.5,50
https://www.adidas.co.in/predator-pro-fold-over-tongue-turf-football-shoes/JR7862.html,PREDATOR PRO Fold-Over Tongue Turf Football Shoes,Performance,9799.5,13999,4199.5,30
https://www.adidas.co.in/response-runner-shoes/IH6102.html,Response Runner Shoes,Performance,3919.5,5599,1679.5,30
https://www.adidas.co.in/campus-00s-shoes/JQ7439.html,Campus 00s Shoes,Men Originals,5499.5,10999,5499.5,50
https://www.adidas.co.in/ultraboost-20-shoes/EG0699.html,Ultraboost 20 Shoes,Men Performance,9499.5,18999,9499.5,50
https://www.adidas.co.in/nrgy-fusion-shoes/IU6328.html,NRGY FUSION SHOES,Men Performance,2399.5,4799,2399.5,50
https://www.adidas.co.in/retropy-f2-shoes/GW5473.html,Retropy F2 Shoes,Men Originals,4999.5,9999,4999.5,50
https://www.adidas.co.in/response-super-shoes/JQ2527.html,Response Super Shoes,Men Performance,5399.5,8999,3599.5,40
https://www.adidas.co.in/forum-low-shoes/JQ0208.html,Forum Low Shoes,Men Originals,5499.5,10999,5499.5,50
https://www.adidas.co.in/courtjam-control-3-tennis-shoes/IF0458.html,CourtJam Control 3 Tennis Shoes,Men Performance,7999,7999,0,0
https://www.adidas.co.in/supernova-rise-2-running-shoes/JQ7709.html,Supernova Rise 2 Running Shoes,Men Performance,8999.5,14999,5999.5,40
https://www.adidas.co.in/rapidmove-adv-trainer/HP3266.html,Rapidmove ADV Trainer,Men Performance,5999.5,11999,5999.5,50
https://www.adidas.co.in/ultraboost-1.0-shoes/JQ2272.html,Ultraboost 1.0 Shoes,Men Sportswear,8999.5,17999,8999.5,50
